driver,lap_number,lap_time,position,race
23,47.0,94.603,4.0,Bahrain
23,48.0,94.758,4.0,Bahrain
23,49.0,94.499,4.0,Bahrain
23,50.0,94.152,4.0,Bahrain
23,51.0,94.453,4.0,Bahrain
23,52.0,94.612,4.0,Bahrain
23,53.0,95.713,4.0,Bahrain
23,54.0,108.128,3.0,Bahrain
23,55.0,133.017,3.0,Bahrain
23,56.0,109.706,3.0,Bahrain
23,57.0,135.114,3.0,Bahrain
4,1.0,158.866,10.0,Bahrain
4,2.0,,7.0,Bahrain
4,3.0,,6.0,Bahrain
4,4.0,138.927,6.0,Bahrain
4,5.0,149.443,5.0,Bahrain
4,6.0,138.794,5.0,Bahrain
4,7.0,138.451,5.0,Bahrain
4,8.0,,5.0,Bahrain
4,9.0,96.844,5.0,Bahrain
4,10.0,96.554,5.0,Bahrain
4,11.0,96.243,5.0,Bahrain
4,12.0,96.261,5.0,Bahrain
4,13.0,96.451,5.0,Bahrain
4,14.0,96.654,5.0,Bahrain
4,15.0,96.668,5.0,Bahrain
4,16.0,96.67,5.0,Bahrain
4,17.0,96.736,5.0,Bahrain
4,18.0,99.469,5.0,Bahrain
4,19.0,117.463,10.0,Bahrain
4,20.0,95.901,10.0,Bahrain
4,21.0,95.791,9.0,Bahrain
4,22.0,95.843,8.0,Bahrain
4,23.0,95.84,8.0,Bahrain
4,24.0,95.763,7.0,Bahrain
4,25.0,95.136,6.0,Bahrain
4,26.0,95.442,5.0,Bahrain
4,27.0,95.158,5.0,Bahrain
4,28.0,95.377,5.0,Bahrain
4,29.0,95.245,5.0,Bahrain
4,30.0,95.202,5.0,Bahrain
4,31.0,95.199,5.0,Bahrain
4,32.0,95.059,5.0,Bahrain
4,33.0,95.101,5.0,Bahrain
4,34.0,95.127,5.0,Bahrain
4,35.0,95.062,4.0,Bahrain
4,36.0,95.189,4.0,Bahrain
4,37.0,95.317,3.0,Bahrain
4,38.0,98.012,4.0,Bahrain
4,39.0,115.0,7.0,Bahrain
4,40.0,93.616,6.0,Bahrain
4,41.0,93.693,6.0,Bahrain
4,42.0,94.184,6.0,Bahrain
4,43.0,94.19,6.0,Bahrain
4,44.0,93.73,5.0,Bahrain
4,45.0,94.325,5.0,Bahrain
4,46.0,94.105,5.0,Bahrain
4,47.0,93.715,5.0,Bahrain
4,48.0,93.836,5.0,Bahrain
4,49.0,93.688,5.0,Bahrain
4,50.0,93.853,5.0,Bahrain
4,51.0,93.969,5.0,Bahrain
4,52.0,94.518,5.0,Bahrain
4,53.0,93.588,5.0,Bahrain
4,54.0,113.253,4.0,Bahrain
4,55.0,132.201,4.0,Bahrain
4,56.0,105.917,4.0,Bahrain
4,57.0,127.016,4.0,Bahrain
55,1.0,167.457,14.0,Bahrain
55,2.0,,13.0,Bahrain
55,3.0,,11.0,Bahrain
55,4.0,138.441,11.0,Bahrain
55,5.0,,10.0,Bahrain
55,6.0,138.223,10.0,Bahrain
55,7.0,138.097,10.0,Bahrain
55,8.0,146.467,10.0,Bahrain
55,9.0,97.163,8.0,Bahrain
55,10.0,97.117,8.0,Bahrain
55,11.0,96.821,8.0,Bahrain
55,12.0,96.85,7.0,Bahrain
55,13.0,96.418,7.0,Bahrain
55,14.0,96.576,7.0,Bahrain
55,15.0,97.044,7.0,Bahrain
55,16.0,96.943,7.0,Bahrain
55,17.0,97.165,6.0,Bahrain
55,18.0,96.847,6.0,Bahrain
55,19.0,96.683,5.0,Bahrain
55,20.0,96.858,4.0,Bahrain
55,21.0,100.205,3.0,Bahrain
55,22.0,116.571,11.0,Bahrain
55,23.0,95.205,11.0,Bahrain
55,24.0,95.328,10.0,Bahrain
55,25.0,94.976,10.0,Bahrain
55,26.0,94.949,7.0,Bahrain
55,27.0,94.361,6.0,Bahrain
55,28.0,94.948,6.0,Bahrain
55,29.0,94.935,6.0,Bahrain
55,30.0,94.988,6.0,Bahrain
55,31.0,95.026,6.0,Bahrain
55,32.0,94.82,6.0,Bahrain
55,33.0,95.063,6.0,Bahrain
55,34.0,95.086,6.0,Bahrain
55,35.0,95.304,5.0,Bahrain
55,36.0,95.237,5.0,Bahrain
55,37.0,95.356,4.0,Bahrain
55,38.0,96.474,5.0,Bahrain
55,39.0,99.875,5.0,Bahrain
55,40.0,116.129,7.0,Bahrain
55,41.0,94.118,7.0,Bahrain
55,42.0,94.187,7.0,Bahrain
55,43.0,93.674,7.0,Bahrain
55,44.0,93.531,7.0,Bahrain
55,45.0,93.583,7.0,Bahrain
55,46.0,93.411,7.0,Bahrain
55,47.0,93.631,7.0,Bahrain
55,48.0,,7.0,Bahrain
55,49.0,94.224,7.0,Bahrain
55,50.0,94.791,7.0,Bahrain
55,51.0,93.519,6.0,Bahrain
55,52.0,94.001,6.0,Bahrain
55,53.0,94.181,6.0,Bahrain
55,54.0,114.041,5.0,Bahrain
55,55.0,131.83,5.0,Bahrain
55,56.0,102.023,5.0,Bahrain
55,57.0,122.091,5.0,Bahrain
10,1.0,147.729,8.0,Bahrain
10,2.0,,9.0,Bahrain
10,3.0,,10.0,Bahrain
10,4.0,138.822,10.0,Bahrain
10,5.0,,9.0,Bahrain
10,6.0,137.801,9.0,Bahrain
10,7.0,138.209,9.0,Bahrain
10,8.0,147.312,9.0,Bahrain
10,9.0,98.48,10.0,Bahrain
10,10.0,97.427,10.0,Bahrain
10,11.0,96.932,10.0,Bahrain
10,12.0,98.41,10.0,Bahrain
10,13.0,96.677,9.0,Bahrain
10,14.0,96.753,9.0,Bahrain
10,15.0,96.998,9.0,Bahrain
10,16.0,96.933,8.0,Bahrain
10,17.0,96.826,8.0,Bahrain
10,18.0,96.594,7.0,Bahrain
10,19.0,96.679,6.0,Bahrain
10,20.0,96.878,5.0,Bahrain
10,21.0,97.337,4.0,Bahrain
10,22.0,96.958,3.0,Bahrain
10,23.0,98.085,4.0,Bahrain
10,24.0,98.006,5.0,Bahrain
10,25.0,99.369,5.0,Bahrain
10,26.0,115.499,9.0,Bahrain
10,27.0,95.368,9.0,Bahrain
10,28.0,95.325,9.0,Bahrain
10,29.0,95.144,9.0,Bahrain
10,30.0,95.046,9.0,Bahrain
10,31.0,95.139,9.0,Bahrain
10,32.0,95.164,9.0,Bahrain
10,33.0,95.4,9.0,Bahrain
10,34.0,95.495,8.0,Bahrain
10,35.0,95.112,8.0,Bahrain
10,36.0,95.578,7.0,Bahrain
10,37.0,95.435,7.0,Bahrain
10,38.0,95.237,7.0,Bahrain
10,39.0,94.822,6.0,Bahrain
10,40.0,94.867,5.0,Bahrain
10,41.0,95.261,5.0,Bahrain
10,42.0,94.988,5.0,Bahrain
10,43.0,94.974,5.0,Bahrain
10,44.0,96.366,6.0,Bahrain
10,45.0,95.317,6.0,Bahrain
10,46.0,95.066,6.0,Bahrain
10,47.0,94.922,6.0,Bahrain
10,48.0,94.817,6.0,Bahrain
10,49.0,94.967,6.0,Bahrain
10,50.0,95.061,6.0,Bahrain
10,51.0,96.831,7.0,Bahrain
10,52.0,95.5,7.0,Bahrain
10,53.0,95.556,7.0,Bahrain
10,54.0,117.736,6.0,Bahrain
10,55.0,130.805,6.0,Bahrain
10,56.0,107.503,6.0,Bahrain
10,57.0,108.63,6.0,Bahrain
3,1.0,141.194,6.0,Bahrain
3,2.0,,6.0,Bahrain
3,3.0,,9.0,Bahrain
3,4.0,137.846,9.0,Bahrain
3,5.0,,8.0,Bahrain
3,6.0,137.064,8.0,Bahrain
3,7.0,139.581,8.0,Bahrain
3,8.0,147.921,8.0,Bahrain
3,9.0,98.313,9.0,Bahrain
3,10.0,97.168,9.0,Bahrain
3,11.0,97.044,9.0,Bahrain
3,12.0,97.346,8.0,Bahrain
3,13.0,96.642,8.0,Bahrain
3,14.0,96.871,8.0,Bahrain
3,15.0,96.868,8.0,Bahrain
3,16.0,99.735,9.0,Bahrain
3,17.0,114.99,18.0,Bahrain
3,18.0,97.194,15.0,Bahrain
3,19.0,96.533,14.0,Bahrain
3,20.0,97.209,12.0,Bahrain
3,21.0,95.772,11.0,Bahrain
3,22.0,95.477,10.0,Bahrain
3,23.0,95.651,10.0,Bahrain
3,24.0,95.777,9.0,Bahrain
3,25.0,96.232,9.0,Bahrain
3,26.0,96.819,8.0,Bahrain
3,27.0,96.412,8.0,Bahrain
3,28.0,96.186,8.0,Bahrain
3,29.0,95.489,7.0,Bahrain
3,30.0,95.583,7.0,Bahrain
3,31.0,95.5,7.0,Bahrain
3,32.0,95.604,7.0,Bahrain
3,33.0,95.955,7.0,Bahrain
3,34.0,96.004,7.0,Bahrain
3,35.0,97.374,7.0,Bahrain
3,36.0,99.354,9.0,Bahrain
3,37.0,115.721,11.0,Bahrain
3,38.0,92.827,10.0,Bahrain
3,39.0,94.087,9.0,Bahrain
3,40.0,94.37,9.0,Bahrain
3,41.0,93.916,8.0,Bahrain
3,42.0,93.659,8.0,Bahrain
3,43.0,93.783,8.0,Bahrain
3,44.0,93.679,8.0,Bahrain
3,45.0,93.911,8.0,Bahrain
3,46.0,93.991,8.0,Bahrain
3,47.0,94.107,8.0,Bahrain
3,48.0,93.841,8.0,Bahrain
3,49.0,93.879,8.0,Bahrain
3,50.0,94.173,8.0,Bahrain
3,51.0,94.468,8.0,Bahrain
3,52.0,94.57,8.0,Bahrain
3,53.0,95.306,8.0,Bahrain
3,54.0,117.083,7.0,Bahrain
3,55.0,132.064,7.0,Bahrain
3,56.0,113.662,7.0,Bahrain
3,57.0,107.813,7.0,Bahrain
77,1.0,142.955,7.0,Bahrain
