driver,lap_number,lap_time,position,race
3,13.0,81.007,4.0,Emilia Romagna
3,14.0,85.706,4.0,Emilia Romagna
3,15.0,104.061,10.0,Emilia Romagna
3,16.0,80.531,10.0,Emilia Romagna
3,17.0,80.389,10.0,Emilia Romagna
3,18.0,80.062,9.0,Emilia Romagna
3,19.0,79.914,9.0,Emilia Romagna
3,20.0,79.87,9.0,Emilia Romagna
3,21.0,79.74,9.0,Emilia Romagna
3,22.0,79.455,9.0,Emilia Romagna
3,23.0,79.52,9.0,Emilia Romagna
3,24.0,79.935,9.0,Emilia Romagna
3,25.0,80.205,9.0,Emilia Romagna
3,26.0,80.227,9.0,Emilia Romagna
3,27.0,78.582,8.0,Emilia Romagna
3,28.0,79.773,8.0,Emilia Romagna
3,29.0,80.367,8.0,Emilia Romagna
3,30.0,89.29,8.0,Emilia Romagna
3,31.0,79.215,8.0,Emilia Romagna
3,32.0,79.176,8.0,Emilia Romagna
3,33.0,78.848,8.0,Emilia Romagna
3,34.0,79.412,8.0,Emilia Romagna
3,35.0,79.018,7.0,Emilia Romagna
3,36.0,79.033,7.0,Emilia Romagna
3,37.0,78.808,7.0,Emilia Romagna
3,38.0,78.928,7.0,Emilia Romagna
3,39.0,78.885,7.0,Emilia Romagna
3,40.0,79.019,6.0,Emilia Romagna
3,41.0,79.323,6.0,Emilia Romagna
3,42.0,78.974,6.0,Emilia Romagna
3,43.0,79.15,6.0,Emilia Romagna
3,44.0,78.568,6.0,Emilia Romagna
3,45.0,78.923,6.0,Emilia Romagna
3,46.0,78.764,6.0,Emilia Romagna
3,47.0,78.82,6.0,Emilia Romagna
3,48.0,78.69,6.0,Emilia Romagna
3,49.0,78.65,5.0,Emilia Romagna
3,50.0,78.658,5.0,Emilia Romagna
3,51.0,99.991,4.0,Emilia Romagna
3,52.0,103.451,3.0,Emilia Romagna
3,53.0,94.154,3.0,Emilia Romagna
3,54.0,131.936,3.0,Emilia Romagna
3,55.0,133.693,3.0,Emilia Romagna
3,56.0,129.208,3.0,Emilia Romagna
3,57.0,130.969,3.0,Emilia Romagna
3,58.0,80.784,3.0,Emilia Romagna
3,59.0,78.665,3.0,Emilia Romagna
3,60.0,78.102,3.0,Emilia Romagna
3,61.0,77.901,3.0,Emilia Romagna
3,62.0,77.552,3.0,Emilia Romagna
3,63.0,78.087,3.0,Emilia Romagna
26,1.0,88.537,8.0,Emilia Romagna
26,2.0,82.177,8.0,Emilia Romagna
26,3.0,81.805,8.0,Emilia Romagna
26,4.0,80.898,8.0,Emilia Romagna
26,5.0,80.95,8.0,Emilia Romagna
26,6.0,80.678,8.0,Emilia Romagna
26,7.0,80.864,8.0,Emilia Romagna
26,8.0,80.888,8.0,Emilia Romagna
26,9.0,80.828,7.0,Emilia Romagna
26,10.0,80.71,7.0,Emilia Romagna
26,11.0,80.341,7.0,Emilia Romagna
26,12.0,80.458,7.0,Emilia Romagna
26,13.0,80.659,6.0,Emilia Romagna
26,14.0,85.002,8.0,Emilia Romagna
26,15.0,104.736,13.0,Emilia Romagna
26,16.0,80.057,13.0,Emilia Romagna
26,17.0,80.421,13.0,Emilia Romagna
26,18.0,79.921,12.0,Emilia Romagna
26,19.0,79.851,12.0,Emilia Romagna
26,20.0,80.098,12.0,Emilia Romagna
26,21.0,79.92,12.0,Emilia Romagna
26,22.0,79.714,12.0,Emilia Romagna
26,23.0,79.704,12.0,Emilia Romagna
26,24.0,79.528,12.0,Emilia Romagna
26,25.0,79.674,12.0,Emilia Romagna
26,26.0,79.858,12.0,Emilia Romagna
26,27.0,81.769,11.0,Emilia Romagna
26,28.0,79.583,11.0,Emilia Romagna
26,29.0,79.691,11.0,Emilia Romagna
26,30.0,92.126,11.0,Emilia Romagna
26,31.0,79.45,11.0,Emilia Romagna
26,32.0,79.115,11.0,Emilia Romagna
26,33.0,79.054,11.0,Emilia Romagna
26,34.0,79.055,11.0,Emilia Romagna
26,35.0,78.934,10.0,Emilia Romagna
26,36.0,78.72,10.0,Emilia Romagna
26,37.0,78.611,10.0,Emilia Romagna
26,38.0,78.751,10.0,Emilia Romagna
26,39.0,78.631,10.0,Emilia Romagna
26,40.0,78.58,9.0,Emilia Romagna
26,41.0,78.549,9.0,Emilia Romagna
26,42.0,78.508,9.0,Emilia Romagna
26,43.0,78.658,9.0,Emilia Romagna
26,44.0,78.543,9.0,Emilia Romagna
26,45.0,78.524,9.0,Emilia Romagna
26,46.0,78.678,9.0,Emilia Romagna
26,47.0,78.678,9.0,Emilia Romagna
26,48.0,78.623,9.0,Emilia Romagna
26,49.0,78.723,8.0,Emilia Romagna
26,50.0,78.411,8.0,Emilia Romagna
26,51.0,105.562,8.0,Emilia Romagna
26,52.0,119.353,8.0,Emilia Romagna
26,53.0,89.686,8.0,Emilia Romagna
26,54.0,118.101,7.0,Emilia Romagna
26,55.0,132.614,7.0,Emilia Romagna
26,56.0,128.425,7.0,Emilia Romagna
26,57.0,127.565,7.0,Emilia Romagna
26,58.0,79.662,4.0,Emilia Romagna
26,59.0,79.028,4.0,Emilia Romagna
26,60.0,77.909,4.0,Emilia Romagna
26,61.0,77.859,4.0,Emilia Romagna
26,62.0,77.666,4.0,Emilia Romagna
26,63.0,77.899,4.0,Emilia Romagna
16,1.0,87.074,6.0,Emilia Romagna
16,2.0,82.058,6.0,Emilia Romagna
16,3.0,81.592,6.0,Emilia Romagna
16,4.0,80.85,6.0,Emilia Romagna
16,5.0,80.815,6.0,Emilia Romagna
16,6.0,80.638,6.0,Emilia Romagna
16,7.0,80.753,6.0,Emilia Romagna
16,8.0,80.639,5.0,Emilia Romagna
