driver,lap_number,lap_time,position,race
77,41.0,90.627,3.0,70th Anniversary
77,42.0,90.477,2.0,70th Anniversary
77,43.0,90.672,2.0,70th Anniversary
77,44.0,89.765,2.0,70th Anniversary
77,45.0,89.814,2.0,70th Anniversary
77,46.0,89.944,2.0,70th Anniversary
77,47.0,90.929,2.0,70th Anniversary
77,48.0,90.026,2.0,70th Anniversary
77,49.0,90.554,2.0,70th Anniversary
77,50.0,92.282,3.0,70th Anniversary
77,51.0,93.333,3.0,70th Anniversary
77,52.0,95.416,3.0,70th Anniversary
16,1.0,100.456,10.0,70th Anniversary
16,2.0,94.324,10.0,70th Anniversary
16,3.0,93.93,10.0,70th Anniversary
16,4.0,93.672,10.0,70th Anniversary
16,5.0,93.703,10.0,70th Anniversary
16,6.0,93.392,10.0,70th Anniversary
16,7.0,93.191,9.0,70th Anniversary
16,8.0,93.057,8.0,70th Anniversary
16,9.0,92.831,8.0,70th Anniversary
16,10.0,93.132,8.0,70th Anniversary
16,11.0,92.946,8.0,70th Anniversary
16,12.0,92.915,8.0,70th Anniversary
16,13.0,92.429,7.0,70th Anniversary
16,14.0,92.68,7.0,70th Anniversary
16,15.0,93.151,6.0,70th Anniversary
16,16.0,92.252,5.0,70th Anniversary
16,17.0,92.711,5.0,70th Anniversary
16,18.0,91.751,5.0,70th Anniversary
16,19.0,113.869,12.0,70th Anniversary
16,20.0,91.776,10.0,70th Anniversary
16,21.0,91.79,10.0,70th Anniversary
16,22.0,91.467,10.0,70th Anniversary
16,23.0,91.378,7.0,70th Anniversary
16,24.0,91.567,7.0,70th Anniversary
16,25.0,91.364,7.0,70th Anniversary
16,26.0,91.398,7.0,70th Anniversary
16,27.0,91.012,6.0,70th Anniversary
16,28.0,90.804,6.0,70th Anniversary
16,29.0,90.668,6.0,70th Anniversary
16,30.0,90.731,6.0,70th Anniversary
16,31.0,90.704,5.0,70th Anniversary
16,32.0,90.629,4.0,70th Anniversary
16,33.0,91.415,4.0,70th Anniversary
16,34.0,91.201,4.0,70th Anniversary
16,35.0,90.978,4.0,70th Anniversary
16,36.0,90.952,4.0,70th Anniversary
16,37.0,90.911,4.0,70th Anniversary
16,38.0,90.638,4.0,70th Anniversary
16,39.0,90.552,4.0,70th Anniversary
16,40.0,90.753,4.0,70th Anniversary
16,41.0,91.054,4.0,70th Anniversary
16,42.0,91.212,3.0,70th Anniversary
16,43.0,91.122,3.0,70th Anniversary
16,44.0,90.832,3.0,70th Anniversary
16,45.0,91.719,4.0,70th Anniversary
16,46.0,91.513,4.0,70th Anniversary
16,47.0,91.373,4.0,70th Anniversary
16,48.0,91.602,4.0,70th Anniversary
16,49.0,92.063,4.0,70th Anniversary
16,50.0,94.054,4.0,70th Anniversary
16,51.0,93.817,4.0,70th Anniversary
16,52.0,91.841,4.0,70th Anniversary
23,1.0,99.919,9.0,70th Anniversary
23,2.0,94.083,9.0,70th Anniversary
23,3.0,93.802,9.0,70th Anniversary
23,4.0,93.617,9.0,70th Anniversary
23,5.0,93.703,9.0,70th Anniversary
23,6.0,93.049,9.0,70th Anniversary
23,7.0,112.422,20.0,70th Anniversary
23,8.0,91.989,19.0,70th Anniversary
23,9.0,93.411,18.0,70th Anniversary
23,10.0,94.107,16.0,70th Anniversary
23,11.0,93.877,16.0,70th Anniversary
23,12.0,94.029,16.0,70th Anniversary
23,13.0,94.436,15.0,70th Anniversary
23,14.0,92.244,15.0,70th Anniversary
23,15.0,92.269,15.0,70th Anniversary
23,16.0,92.74,15.0,70th Anniversary
23,17.0,93.676,15.0,70th Anniversary
23,18.0,93.557,14.0,70th Anniversary
23,19.0,94.195,14.0,70th Anniversary
23,20.0,93.35,13.0,70th Anniversary
23,21.0,92.358,12.0,70th Anniversary
23,22.0,91.785,12.0,70th Anniversary
23,23.0,91.376,9.0,70th Anniversary
23,24.0,91.742,9.0,70th Anniversary
23,25.0,91.685,9.0,70th Anniversary
23,26.0,91.728,9.0,70th Anniversary
23,27.0,92.17,8.0,70th Anniversary
23,28.0,91.826,8.0,70th Anniversary
23,29.0,91.133,7.0,70th Anniversary
23,30.0,90.44,7.0,70th Anniversary
23,31.0,111.242,11.0,70th Anniversary
23,32.0,91.045,11.0,70th Anniversary
23,33.0,91.852,11.0,70th Anniversary
23,34.0,91.993,10.0,70th Anniversary
23,35.0,91.103,8.0,70th Anniversary
23,36.0,90.548,7.0,70th Anniversary
23,37.0,90.103,7.0,70th Anniversary
23,38.0,90.154,7.0,70th Anniversary
23,39.0,90.36,7.0,70th Anniversary
23,40.0,90.245,7.0,70th Anniversary
23,41.0,89.899,7.0,70th Anniversary
23,42.0,89.986,7.0,70th Anniversary
23,43.0,89.719,7.0,70th Anniversary
23,44.0,89.91,7.0,70th Anniversary
23,45.0,90.004,6.0,70th Anniversary
23,46.0,89.477,6.0,70th Anniversary
23,47.0,89.877,6.0,70th Anniversary
23,48.0,89.949,6.0,70th Anniversary
23,49.0,90.255,6.0,70th Anniversary
23,50.0,90.184,5.0,70th Anniversary
23,51.0,89.832,5.0,70th Anniversary
23,52.0,92.684,5.0,70th Anniversary
18,1.0,96.874,5.0,70th Anniversary
18,2.0,93.22,5.0,70th Anniversary
18,3.0,92.868,5.0,70th Anniversary
18,4.0,93.207,5.0,70th Anniversary
18,5.0,93.187,5.0,70th Anniversary
18,6.0,93.881,5.0,70th Anniversary
18,7.0,93.24,5.0,70th Anniversary
18,8.0,93.161,5.0,70th Anniversary
18,9.0,93.154,5.0,70th Anniversary
18,10.0,92.657,5.0,70th Anniversary
18,11.0,92.728,5.0,70th Anniversary
18,12.0,92.949,5.0,70th Anniversary
18,13.0,92.626,5.0,70th Anniversary
18,14.0,92.457,4.0,70th Anniversary
18,15.0,91.952,3.0,70th Anniversary
18,16.0,91.994,2.0,70th Anniversary
18,17.0,92.263,2.0,70th Anniversary
18,18.0,91.536,2.0,70th Anniversary
18,19.0,111.312,6.0,70th Anniversary
18,20.0,92.38,6.0,70th Anniversary
18,21.0,92.392,6.0,70th Anniversary
18,22.0,92.395,6.0,70th Anniversary
18,23.0,92.509,5.0,70th Anniversary
18,24.0,92.24,5.0,70th Anniversary
18,25.0,91.905,5.0,70th Anniversary
18,26.0,91.928,5.0,70th Anniversary
18,27.0,91.546,5.0,70th Anniversary
18,28.0,91.467,5.0,70th Anniversary
18,29.0,91.342,5.0,70th Anniversary
18,30.0,91.043,5.0,70th Anniversary
18,31.0,90.379,4.0,70th Anniversary
18,32.0,109.924,6.0,70th Anniversary
18,33.0,91.249,6.0,70th Anniversary
18,34.0,90.881,6.0,70th Anniversary
18,35.0,90.958,6.0,70th Anniversary
18,36.0,91.252,6.0,70th Anniversary
18,37.0,91.304,6.0,70th Anniversary
18,38.0,91.501,6.0,70th Anniversary
18,39.0,91.406,6.0,70th Anniversary
18,40.0,91.122,6.0,70th Anniversary
18,41.0,91.43,6.0,70th Anniversary
18,42.0,91.52,6.0,70th Anniversary
18,43.0,91.686,6.0,70th Anniversary
18,44.0,91.67,6.0,70th Anniversary
18,45.0,90.877,5.0,70th Anniversary
18,46.0,90.948,5.0,70th Anniversary
18,47.0,90.962,5.0,70th Anniversary
18,48.0,91.128,5.0,70th Anniversary
18,49.0,91.094,5.0,70th Anniversary
18,50.0,92.345,6.0,70th Anniversary
18,51.0,91.967,6.0,70th Anniversary
18,52.0,92.515,6.0,70th Anniversary
27,1.0,96.138,4.0,70th Anniversary
27,2.0,92.833,4.0,70th Anniversary
27,3.0,92.482,4.0,70th Anniversary
27,4.0,93.226,4.0,70th Anniversary
27,5.0,92.868,4.0,70th Anniversary
27,6.0,92.989,4.0,70th Anniversary
27,7.0,93.492,4.0,70th Anniversary
27,8.0,93.277,4.0,70th Anniversary
27,9.0,93.05,4.0,70th Anniversary
27,10.0,92.848,4.0,70th Anniversary
27,11.0,92.493,4.0,70th Anniversary
27,12.0,92.962,4.0,70th Anniversary
27,13.0,92.548,4.0,70th Anniversary
27,14.0,92.339,3.0,70th Anniversary
27,15.0,91.718,2.0,70th Anniversary
