driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Alexander Albon,15.0,92.269,15.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,16.0,92.74,15.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,17.0,93.676,15.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,18.0,93.557,14.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,19.0,94.195,14.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,20.0,93.35,13.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,21.0,92.358,12.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,22.0,91.785,12.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,23.0,91.376,9.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,24.0,91.742,9.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,25.0,91.685,9.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,26.0,91.728,9.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,27.0,92.17,8.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,28.0,91.826,8.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,29.0,91.133,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,30.0,90.44,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,31.0,111.242,11.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,32.0,91.045,11.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,33.0,91.852,11.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,34.0,91.993,10.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,35.0,91.103,8.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,36.0,90.548,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,37.0,90.103,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,38.0,90.154,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,39.0,90.36,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,40.0,90.245,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,41.0,89.899,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,42.0,89.986,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,43.0,89.719,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,44.0,89.91,7.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,45.0,90.004,6.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,46.0,89.477,6.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,47.0,89.877,6.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,48.0,89.949,6.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,49.0,90.255,6.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,50.0,90.184,5.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,51.0,89.832,5.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Alexander Albon,52.0,92.684,5.0,70th Anniversary,0.86,0.66,0.57,5.0,4,1000,1,24.0,Sunny
Lance Stroll,1.0,96.874,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,2.0,93.22,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,3.0,92.868,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,4.0,93.207,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,5.0,93.187,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,6.0,93.881,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,7.0,93.24,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,8.0,93.161,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,9.0,93.154,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,10.0,92.657,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,11.0,92.728,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,12.0,92.949,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,13.0,92.626,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,14.0,92.457,4.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,15.0,91.952,3.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,16.0,91.994,2.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,17.0,92.263,2.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,18.0,91.536,2.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,19.0,111.312,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,20.0,92.38,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,21.0,92.392,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,22.0,92.395,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,23.0,92.509,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,24.0,92.24,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,25.0,91.905,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,26.0,91.928,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,27.0,91.546,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,28.0,91.467,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,29.0,91.342,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,30.0,91.043,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,31.0,90.379,4.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,32.0,109.924,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,33.0,91.249,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,34.0,90.881,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,35.0,90.958,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,36.0,91.252,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,37.0,91.304,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,38.0,91.501,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,39.0,91.406,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,40.0,91.122,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,41.0,91.43,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,42.0,91.52,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,43.0,91.686,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,44.0,91.67,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,45.0,90.877,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,46.0,90.948,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,47.0,90.962,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,48.0,91.128,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,49.0,91.094,5.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,50.0,92.345,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,51.0,91.967,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Lance Stroll,52.0,92.515,6.0,70th Anniversary,0.86,0.71,0.6,0.0,0,0,0,21.0,Sunny
Nico Hulkenberg,1.0,96.138,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,2.0,92.833,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,3.0,92.482,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,4.0,93.226,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,5.0,92.868,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,6.0,92.989,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,7.0,93.492,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,8.0,93.277,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,9.0,93.05,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,10.0,92.848,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,11.0,92.493,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,12.0,92.962,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,13.0,92.548,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,14.0,92.339,3.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,15.0,91.718,2.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,16.0,111.76,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,17.0,91.99,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,18.0,91.996,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,19.0,92.311,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,20.0,92.024,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,21.0,92.539,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,22.0,92.855,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,23.0,92.33,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,24.0,91.987,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,25.0,92.054,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,26.0,92.178,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,27.0,91.489,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,28.0,91.407,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,29.0,91.088,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,30.0,90.474,4.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,31.0,110.153,6.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,32.0,90.834,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,33.0,91.037,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,34.0,91.155,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,35.0,90.788,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,36.0,91.189,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,37.0,91.643,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,38.0,91.492,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,39.0,91.179,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,40.0,90.939,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,41.0,91.485,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,42.0,91.889,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,43.0,91.363,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,44.0,91.426,5.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,45.0,110.849,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,46.0,90.893,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,47.0,91.083,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,48.0,90.627,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,49.0,90.785,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,50.0,90.547,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,51.0,92.756,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Nico Hulkenberg,52.0,90.087,7.0,70th Anniversary,0.0,0.0,0.0,0.0,0,0,0,32.0,Sunny
Esteban Ocon,1.0,101.495,12.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,2.0,95.198,12.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,3.0,94.245,12.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,4.0,94.268,12.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,5.0,94.234,12.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,6.0,94.355,12.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,7.0,94.129,11.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,8.0,94.225,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,9.0,94.0,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,10.0,93.892,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,11.0,93.853,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,12.0,93.863,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,13.0,93.297,9.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,14.0,93.04,9.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,15.0,93.04,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,16.0,93.086,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,17.0,92.953,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,18.0,92.832,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,19.0,92.621,7.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,20.0,92.607,7.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,21.0,92.559,7.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,22.0,91.772,7.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,23.0,111.722,11.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,24.0,92.275,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,25.0,92.154,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,26.0,92.607,10.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,27.0,91.835,9.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,28.0,92.702,9.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,29.0,92.747,9.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,30.0,93.049,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,31.0,93.957,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,32.0,92.285,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,33.0,92.265,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,34.0,92.313,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,35.0,93.366,9.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,36.0,93.134,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,37.0,92.582,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,38.0,92.425,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,39.0,92.419,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,40.0,91.76,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,41.0,92.199,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,42.0,91.609,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,43.0,91.118,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,44.0,91.397,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,45.0,91.041,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,46.0,91.29,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,47.0,91.412,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,48.0,91.206,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,49.0,90.877,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,50.0,90.575,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,51.0,90.829,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Esteban Ocon,52.0,92.052,8.0,70th Anniversary,0.91,0.86,0.58,0.0,0,0,0,23.0,Sunny
Lando Norris,1.0,99.451,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,2.0,93.816,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,3.0,93.862,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,4.0,93.357,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,5.0,93.901,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,6.0,93.435,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,7.0,93.758,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,8.0,93.181,7.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,9.0,92.752,7.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,10.0,93.128,7.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,11.0,92.827,7.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,12.0,92.315,7.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,13.0,112.18,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,14.0,92.347,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,15.0,93.051,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,16.0,93.572,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,17.0,93.245,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,18.0,92.43,12.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,19.0,93.188,11.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,20.0,93.661,11.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,21.0,93.209,11.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,22.0,92.553,11.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,23.0,92.284,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,24.0,92.27,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,25.0,92.365,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,26.0,92.111,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,27.0,92.327,7.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,28.0,91.796,7.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,29.0,92.554,8.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,30.0,114.466,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,31.0,93.318,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,32.0,92.244,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,33.0,92.072,13.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,34.0,92.021,12.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,35.0,91.72,11.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,36.0,91.523,9.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,37.0,91.315,9.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
Lando Norris,38.0,91.396,9.0,70th Anniversary,0.9,0.93,0.57,2.0,8,900,0,20.0,Sunny
