driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Lance Stroll,3.0,90.389,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,4.0,90.509,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,5.0,91.719,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,6.0,82.843,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,7.0,59.626,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,8.0,59.239,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,9.0,58.71,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,10.0,58.894,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,11.0,58.73,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,12.0,58.63,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,13.0,59.008,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,14.0,58.889,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,15.0,58.943,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,16.0,59.103,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,17.0,58.794,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,18.0,58.967,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,19.0,58.944,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,20.0,58.782,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,21.0,58.949,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,22.0,58.962,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,23.0,59.015,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,24.0,59.078,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,25.0,59.174,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,26.0,59.048,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,27.0,59.1,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,28.0,58.565,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,29.0,58.791,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,30.0,58.706,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,31.0,58.952,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,32.0,58.762,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,33.0,58.828,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,34.0,58.833,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,35.0,58.742,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,36.0,58.653,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,37.0,58.611,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,38.0,58.727,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,39.0,58.643,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,40.0,58.699,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,41.0,58.525,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,42.0,61.62,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,43.0,79.21,10.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,44.0,57.401,10.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,45.0,57.464,10.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,46.0,57.725,10.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,47.0,57.688,10.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,48.0,57.703,8.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,49.0,57.545,8.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,50.0,57.954,8.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,51.0,57.861,7.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,52.0,57.548,7.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,53.0,57.586,7.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,54.0,58.282,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,55.0,71.13,6.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,56.0,58.579,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,57.0,57.777,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,58.0,57.465,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,59.0,57.675,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,60.0,57.536,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,61.0,68.378,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,62.0,75.987,5.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,63.0,77.868,4.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,64.0,90.862,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,65.0,89.584,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,66.0,94.632,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,67.0,85.875,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
Lance Stroll,68.0,82.415,3.0,Sakhir,0.86,0.71,0.6,0.0,0,0,0,21.0,Clear
