driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Max Verstappen,38.0,98.496,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,39.0,98.811,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,40.0,99.087,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,41.0,98.69,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,42.0,99.175,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,43.0,111.959,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,44.0,98.376,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,45.0,98.226,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,46.0,98.173,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,47.0,97.852,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,48.0,97.715,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,49.0,98.527,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,50.0,98.705,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,51.0,99.482,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,52.0,97.793,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Max Verstappen,53.0,97.332,2.0,Russia,0.94,0.97,0.68,1.0,4,1000,1,22.0,Sunny
Lewis Hamilton,1.0,127.166,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,6.0,100.056,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,7.0,101.341,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,8.0,100.879,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,9.0,101.725,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,10.0,101.062,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,11.0,101.521,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,12.0,101.269,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,13.0,100.76,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,14.0,99.773,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,15.0,99.693,1.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,16.0,104.935,2.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,17.0,132.717,10.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,18.0,100.452,10.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,19.0,99.835,7.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,20.0,100.13,6.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,21.0,100.148,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,22.0,100.044,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,23.0,99.83,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,24.0,99.848,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,25.0,99.717,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,26.0,99.785,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,27.0,99.798,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,28.0,100.048,5.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,29.0,100.019,4.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,30.0,100.144,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,31.0,99.348,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,32.0,99.305,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,33.0,99.095,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,34.0,98.814,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,35.0,98.698,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,36.0,98.88,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,37.0,98.809,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,38.0,98.229,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,39.0,98.311,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,40.0,98.34,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,41.0,98.484,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,42.0,98.657,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,43.0,111.662,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,44.0,100.0,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,45.0,98.191,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,46.0,98.43,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,47.0,98.201,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,48.0,98.075,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,49.0,98.764,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,50.0,98.538,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,51.0,99.68,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,52.0,98.64,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Lewis Hamilton,53.0,100.336,3.0,Russia,0.92,0.84,0.92,1.0,8,1200,1,35.0,Sunny
Sergio Perez,1.0,133.978,8.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,6.0,102.104,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,7.0,101.81,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,8.0,101.234,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,9.0,101.507,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,10.0,101.582,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,11.0,101.561,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,12.0,101.501,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,13.0,101.702,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,14.0,102.114,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,15.0,102.58,5.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,16.0,100.371,5.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,17.0,100.529,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,18.0,100.859,3.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,19.0,100.979,3.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,20.0,105.629,3.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,21.0,120.325,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,22.0,99.755,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,23.0,99.872,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,24.0,99.721,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,25.0,99.646,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,26.0,100.736,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,27.0,100.065,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,28.0,100.555,6.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,29.0,100.022,5.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,30.0,99.976,5.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,31.0,99.913,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,32.0,99.67,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,33.0,99.119,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,34.0,99.376,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,35.0,99.284,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,36.0,99.447,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,37.0,98.964,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,38.0,99.404,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,39.0,99.176,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,40.0,98.811,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,41.0,98.746,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,42.0,98.67,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,43.0,111.194,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,44.0,99.008,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,45.0,98.82,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,46.0,99.229,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,47.0,98.807,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,48.0,98.152,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,49.0,98.381,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,50.0,98.228,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,51.0,98.53,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,52.0,98.141,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,53.0,99.505,4.0,Russia,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Daniel Ricciardo,1.0,132.36,7.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,6.0,102.025,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,7.0,101.799,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,8.0,101.288,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,9.0,101.432,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,10.0,101.554,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,11.0,101.534,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,12.0,101.454,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,13.0,101.77,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,14.0,102.322,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,15.0,109.549,8.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,16.0,122.018,14.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,17.0,101.173,13.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,18.0,101.271,12.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,19.0,101.816,11.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,20.0,100.816,9.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,21.0,100.746,9.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,22.0,100.902,9.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,23.0,100.884,9.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,24.0,101.112,9.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,25.0,101.123,8.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,26.0,100.75,8.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,27.0,101.513,7.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,28.0,100.022,7.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,29.0,100.121,6.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,30.0,99.658,6.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,31.0,99.5,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,32.0,99.539,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,33.0,99.374,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,34.0,99.105,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,35.0,99.286,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,36.0,99.332,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,37.0,99.224,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,38.0,99.019,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,39.0,99.336,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,40.0,99.224,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,41.0,98.935,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,42.0,100.934,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,43.0,110.451,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,44.0,99.207,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,45.0,98.777,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,46.0,98.946,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,47.0,98.611,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,48.0,99.014,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,49.0,100.431,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,50.0,99.197,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,51.0,98.916,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,52.0,99.536,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Daniel Ricciardo,53.0,97.886,5.0,Russia,0.9,0.84,0.79,2.0,0,0,0,31.0,Sunny
Charles Leclerc,1.0,137.783,10.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,6.0,103.024,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,7.0,102.482,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,8.0,102.477,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,9.0,102.189,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,10.0,102.232,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,11.0,101.949,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,12.0,102.138,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,13.0,101.886,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,14.0,101.609,8.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,15.0,101.711,7.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,16.0,101.554,7.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,17.0,101.592,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,18.0,102.23,5.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,19.0,100.919,4.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,20.0,100.715,4.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,21.0,100.421,3.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,22.0,100.497,3.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,23.0,100.703,3.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,24.0,100.631,3.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,25.0,100.514,3.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,26.0,100.558,2.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,27.0,100.869,2.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,28.0,105.93,3.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,29.0,120.849,7.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,30.0,99.742,7.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,31.0,99.948,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,32.0,99.697,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,33.0,99.552,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,34.0,99.636,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,35.0,99.786,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,36.0,99.969,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,37.0,99.576,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,38.0,99.779,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,39.0,99.854,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,40.0,99.827,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,41.0,99.924,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,42.0,106.239,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,43.0,105.377,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,44.0,99.419,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,45.0,99.427,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,46.0,99.545,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,47.0,99.053,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,48.0,99.466,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,49.0,99.699,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,50.0,99.639,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,51.0,100.194,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,52.0,99.652,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Charles Leclerc,53.0,101.355,6.0,Russia,0.91,0.81,0.6,0.0,16,700,1,22.0,Sunny
Esteban Ocon,1.0,130.838,6.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,6.0,101.9,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,7.0,101.742,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,8.0,101.243,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,9.0,101.536,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,10.0,101.56,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,11.0,101.484,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,12.0,101.563,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,13.0,101.32,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,14.0,101.535,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,15.0,101.422,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,16.0,101.254,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,17.0,101.571,3.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,18.0,106.791,4.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,19.0,122.135,9.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,20.0,101.472,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,21.0,102.485,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,22.0,101.56,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,23.0,101.429,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,24.0,101.102,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,25.0,103.422,9.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,26.0,100.969,9.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,27.0,102.626,9.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,28.0,100.377,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,29.0,101.447,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,30.0,100.661,8.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,31.0,100.729,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,32.0,100.436,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,33.0,100.431,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,34.0,100.164,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,35.0,100.321,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,36.0,99.967,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,37.0,99.907,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,38.0,99.914,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
